"treated_id","control_id"
"CA3360011760620020513_A","CA3574711817719940621_C1"
"CA3360011760620020513_A","CA3525911502319940628_C1"
"CA3360011760620020513_A","CA4041112189919980802_C1"
"CA3360011760620020513_A","CA3398411985619990615_C1"
"CA3360811688220040717_A","CA3448712019620040605_C1"
"CA3360811688220040717_A","CA3801412057319960812_C1"
"CA3360811688220040717_A","CA3592211936519930614_C1"
"CA3360811688220040717_A","CA3856111972120100725_C1"
"CA3360811688220040717_A","CA3700411949520160730_C1"
"CA3360811688220040717_A","CA3790512187420130908_C1"
"CA3360811688220040717_A","CA3976912001319850708_C1"
"CA3360811688220040717_A","CA3698911976620080610_C1"
"CA3360811688220040717_A","CA4192312065019840813_C1"
"CA3360811688220040717_A","CA3921812339220080704_C1"
"CA3360811688220040717_A","CA3601111879719850712_C1"
"CA3360811688220040717_A","CA3884712322219960925_C1"
"CA3360811688220040717_A","CA4154812306220140731_C1"
"CA3360811688220040717_A","CA3981512008819990906_C1"
"CA3360811688220040717_A","CA3920712310319951004_C1"
"CA3360811688220040717_A","CA3504112034719870505_C1"
"CA3360811688220040717_A","CA3591911943419920612_C1"
"CA3360811688220040717_A","CA4177812162219990823_C1"
"CA3360811688220040717_A","CA4037112070120060718_C1"
"CA3360811688220040717_A","CA3567012100420160813_C1"
"CA3360911722119871003_A","CA4079412042519900808_C1"
"CA3360911722119871003_A","CA3915612338320080704_C1"
"CA3360911722119871003_A","CA3884712322219960925_C1"
"CA3360911722119871003_A","CA4042012031420010808_C1"
"CA3360911722119871003_A","CA3639412158320150919_C1"
"CA3360911722119871003_A","CA4038712317320150730_C1"
"CA3360911722119871003_A","CA3463412033019970820_C1"
"CA3360911722119871003_A","CA3509311838420050709_C1"
"CA3360911722119871003_A","CA3381411748319980831_C1"
"CA3360911722119871003_A","CA3591911943419920612_C1"
"CA3360911722119871003_A","CA4038412209519990823_C1"
"CA3360911722119871003_A","CA3604211878120070706_C1"
"CA3360911722119871003_A","CA3511611978620100515_C1"
"CA3360911722119871003_A","CA3601111879719850712_C1"
"CA3360911722119871003_A","CA4045612355620150806_C1"
"CA3360911722119871003_A","CA3511212049519881014_C1"
"CA3360911722119871003_A","CA3592511748620050718_C1"
"CA3360911722119871003_A","CA3514011979419960622_C1"
"CA3360911722119871003_A","CA3860812119119940701_C1"
"CA3360911722119871003_A","CA3998112259119840712_C1"
"CA3365811690720100717_A","CA3597112115720150618_C1"
"CA3365811690720100717_A","CA3626012031719840525_C1"
"CA3365811690720100717_A","CA3814611990020030720_C1"
"CA3365811690720100717_A","CA3781011959119870801_C1"
"CA3365811690720100717_A","CA3570811796820100718_C1"
"CA3365811690720100717_A","CA3448712019620040605_C1"
"CA3365811690720100717_A","CA3385911750220100520_C1"
"CA3365811690720100717_A","CA3592211936519930614_C1"
"CA3365811690720100717_A","CA3783112171619980504_C1"
"CA3365811690720100717_A","CA4170412201220090719_C1"
"CA3365811690720100717_A","CA3837612016620120811_C1"
"CA3365811690720100717_A","CA4003612349819900923_C1"
"CA3365811690720100717_A","CA3881112138320070716_C1"
"CA3365811690720100717_A","CA3801412057319960812_C1"
"CA3365811690720100717_A","CA3644111867320021010_C1"
"CA3365811690720100717_A","CA4139712116519870831_C1"
"CA3365811690720100717_A","CA4035712344220150731_C1"
"CA3365811690720100717_A","CA3335911836420070510_C1"
"CA3365811690720100717_A","CA3633511885119880901_C1"
"CA3365811690720100717_A","CA3337111674720120809_C1"
"CA3368011672119990828_A","CA4124512068419880810_C1"
"CA3368011672119990828_A","CA3622211804719960715_C1"
"CA3368011672119990828_A","CA3396111720119960630_C1"
"CA3368011672119990828_A","CA4072112286319940712_C1"
"CA3368011672119990828_A","CA3762512119620040719_C1"
"CA3368011672119990828_A","CA3785012222719911022_C1"
"CA3368011672119990828_A","CA3791712067420040806_C1"
"CA3368011672119990828_A","CA3646712120519940805_C1"
"CA3368011672119990828_A","CA3716011953619880709_C1"
"CA3368011672119990828_A","CA3960112019319940816_C1"
"CA3368011672119990828_A","CA3591911943419920612_C1"
"CA3368011672119990828_A","CA3715812157619850708_C1"
"CA3368011672119990828_A","CA3656511897419960901_C1"
"CA3368011672119990828_A","CA3484512056319930615_C1"
"CA3368011672119990828_A","CA3790211905120100726_C1"
"CA3368011672119990828_A","CA3998912070119900806_C1"
"CA3368011672119990828_A","CA3895812085620160628_C1"
"CA3368011672119990828_A","CA3448712019620040605_C1"
"CA3368011672119990828_A","CA3608212045920160702_C1"
"CA3368011672119990828_A","CA3558912020619920729_C1"
"CA3368511691219920531_A","CA3444211838019951005_C1"
"CA3368511691219920531_A","CA3360811688220040717_C1"
"CA3368511691219920531_A","CA3856111972120100725_C1"
"CA3368511691219920531_A","CA4192312065019840813_C1"
"CA3368511691219920531_A","CA3698911976620080610_C1"
"CA3368511691219920531_A","CA4038412209519990823_C1"
"CA3368511691219920531_A","CA4090212304019870830_C1"
"CA3368511691219920531_A","CA3604211878120070706_C1"
"CA3368511691219920531_A","CA4083812232620120801_C1"
"CA3368511691219920531_A","CA3698611933819890723_C1"
"CA3368511691219920531_A","CA3655211908319901008_C1"
"CA3368511691219920531_A","CA3625712072920000803_C1"
"CA3368511691219920531_A","CA4019412149120080621_C1"
"CA3368511691219920531_A","CA3484512056319930615_C1"
"CA3368511691219920531_A","CA3534111823820120810_C1"
"CA3368511691219920531_A","CA4162412008719990925_C1"
"CA3368511691219920531_A","CA3923312230719920921_C1"
"CA3368511691219920531_A","CA3481412033519850912_C1"
"CA3368511691219920531_A","CA3518011847820030721_C1"
"CA3368511691219920531_A","CA3463412033019970820_C1"
"CA3369211686719940627_A","CA3824712190119890703_C1"
"CA3369211686719940627_A","CA3484512056319930615_C1"
"CA3369211686719940627_A","CA3398611448919860413_C1"
"CA3369211686719940627_A","CA4180412341220070710_C1"
"CA3369211686719940627_A","CA3927012245319841128_C1"
"CA3369211686719940627_A","CA3732211861819980829_C1"
"CA3369211686719940627_A","CA3710712109719990618_C1"
"CA3369211686719940627_A","CA4060612338819870830_C1"
"CA3369211686719940627_A","CA3888612004020070623_C1"
"CA3369211686719940627_A","CA3608212045920160702_C1"
"CA3369211686719940627_A","CA3921812339220080704_C1"
"CA3369211686719940627_A","CA3698911976620080610_C1"
"CA3369211686719940627_A","CA4179312283119870830_C1"
"CA3369211686719940627_A","CA3762512119620040719_C1"
"CA3369211686719940627_A","CA4037112070120060718_C1"
"CA3369211686719940627_A","CA3481412033519850912_C1"
"CA3369211686719940627_A","CA3700411949520160730_C1"
"CA3369211686719940627_A","CA3274911631019920719_C1"
"CA3369211686719940627_A","CA3705511853620020826_C1"
"CA3369211686719940627_A","CA3603712055919850706_C1"
"CA3370611680419940619_A","CA3403511698620090830_C1"
"CA3370611680419940619_A","CA3335711682319880602_C1"
"CA3370611680419940619_A","CA3749911974020080621_C1"
"CA3370611680419940619_A","CA4037712021119860718_C1"
"CA3370611680419940619_A","CA3365811690720100717_C1"
"CA3370611680419940619_A","CA3998112259119840712_C1"
"CA3370611680419940619_A","CA3915612338320080704_C1"
"CA3370611680419940619_A","CA4199712363419870830_C1"
"CA3370611680419940619_A","CA3360811688220040717_C1"
"CA3370611680419940619_A","CA3510511831220120717_C1"
"CA3370611680419940619_A","CA3801412057319960812_C1"
"CA3370611680419940619_A","CA4072112286319940712_C1"
"CA3370611680419940619_A","CA3708212221420090812_C1"
"CA3370611680419940619_A","CA3574711817719940621_C1"
"CA3370611680419940619_A","CA4055912254919900808_C1"
"CA3370611680419940619_A","CA3604211878120070706_C1"
"CA3370611680419940619_A","CA3855312083620140725_C1"
"CA3370611680419940619_A","CA3698911976620080610_C1"
"CA3370611680419940619_A","CA3676311859919900713_C1"
"CA3370611680419940619_A","CA3996312371720060924_C1"
"CA3372911711819960829_A","CA3644111867320021010_C1"
"CA3372911711819960829_A","CA4035512379119900808_C1"
"CA3372911711819960829_A","CA3597112115720150618_C1"
"CA3372911711819960829_A","CA3888612004020070623_C1"
"CA3372911711819960829_A","CA4011712405220080621_C1"
"CA3372911711819960829_A","CA3759312148820090813_C1"
"CA3372911711819960829_A","CA3607412018819840329_C1"
"CA3372911711819960829_A","CA3791711895020010812_C1"
"CA3372911711819960829_A","CA4034312052019850807_C1"
"CA3372911711819960829_A","CA3787811915920150815_C1"
"CA3372911711819960829_A","CA3734811949920060901_C1"
"CA3372911711819960829_A","CA3448712019620040605_C1"
"CA3372911711819960829_A","CA3599211702520060705_C1"
"CA3372911711819960829_A","CA3626012031719840525_C1"
"CA3372911711819960829_A","CA3902412068120060905_C1"
"CA3372911711819960829_A","CA3959712149920040811_C1"
"CA3372911711819960829_A","CA3636912148720020716_C1"
"CA3372911711819960829_A","CA3601111879719850712_C1"
"CA3372911711819960829_A","CA3502511902319930510_C1"
"CA3372911711819960829_A","CA3575211893120110621_C1"
"CA3381411748319980831_A","CA3585712139119850803_C1"
"CA3381411748319980831_A","CA3790211905120100726_C1"
"CA3381411748319980831_A","CA3448712019620040605_C1"
"CA3381411748319980831_A","CA3801412057319960812_C1"
"CA3381411748319980831_A","CA3759211908519920820_C1"
"CA3381411748319980831_A","CA3622211804719960715_C1"
"CA3381411748319980831_A","CA3856111972120100725_C1"
"CA3381411748319980831_A","CA3895812085620160628_C1"
"CA3381411748319980831_A","CA3698911976620080610_C1"
"CA3381411748319980831_A","CA3491911980619960703_C1"
"CA3381411748319980831_A","CA3558912020619920729_C1"
"CA3381411748319980831_A","CA3953212141419990823_C1"
"CA3381411748319980831_A","CA4192312065019840813_C1"
"CA3381411748319980831_A","CA3979312286719900809_C1"
"CA3381411748319980831_A","CA3591911943419920612_C1"
"CA3381411748319980831_A","CA3581011591620050722_C1"
"CA3381411748319980831_A","CA4061112052020020712_C1"
"CA3381411748319980831_A","CA4098212158120080621_C1"
"CA3381411748319980831_A","CA4090212304019870830_C1"
"CA3381411748319980831_A","CA3646712120519940805_C1"
"CA3382811774720070311_A","CA4199712363419870830_C1"
"CA3382811774720070311_A","CA3644511863020141020_C1"
"CA3382811774720070311_A","CA3552511899719970810_C1"
"CA3382811774720070311_A","CA3937012297720080621_C1"
"CA3382811774720070311_A","CA3655011744919840630_C1"
"CA3382811774720070311_A","CA3604211878120070706_C1"
"CA3382811774720070311_A","CA4059212068919850708_C1"
"CA3382811774720070311_A","CA4118412131019900810_C1"
"CA3382811774720070311_A","CA4180012381520150801_C1"
"CA3382811774720070311_A","CA3634812146719850610_C1"
"CA3382811774720070311_A","CA3574711817719940621_C1"
"CA3382811774720070311_A","CA3781011959119870801_C1"
"CA3382811774720070311_A","CA3626012031719840525_C1"
"CA3382811774720070311_A","CA3454212045819981006_C1"
"CA3382811774720070311_A","CA3715011941919920813_C1"
"CA3382811774720070311_A","CA3396111720119960630_C1"
"CA3382811774720070311_A","CA3335711682319880602_C1"
"CA3382811774720070311_A","CA4090212304019870830_C1"
"CA3382811774720070311_A","CA4184912355119870830_C1"
"CA3382811774720070311_A","CA4098212158120080621_C1"
"CA3385911750220100520_A","CA3665912086319860602_C1"
"CA3385911750220100520_A","CA3591911943419920612_C1"
"CA3385911750220100520_A","CA4037112070120060718_C1"
"CA3385911750220100520_A","CA3630012029019870514_C1"
"CA3385911750220100520_A","CA4192312065019840813_C1"
"CA3385911750220100520_A","CA3504112034719870505_C1"
"CA3385911750220100520_A","CA3600012102719870707_C1"
"CA3385911750220100520_A","CA3512511973519970608_C1"
"CA3385911750220100520_A","CA3814611990020030720_C1"
"CA3385911750220100520_A","CA3673911825219850706_C1"
"CA3385911750220100520_A","CA3776911967520120616_C1"
"CA3385911750220100520_A","CA3700411949520160730_C1"
"CA3385911750220100520_A","CA3782011879420030902_C1"
"CA3385911750220100520_A","CA3448712019620040605_C1"
"CA3385911750220100520_A","CA3463412033019970820_C1"
"CA3385911750220100520_A","CA3629712113219970531_C1"
"CA3385911750220100520_A","CA4032512290520080621_C1"
"CA3385911750220100520_A","CA4030412219519990823_C1"
"CA3385911750220100520_A","CA4038712317320150730_C1"
"CA3385911750220100520_A","CA3592211936519930614_C1"
"CA3387911608820060707_A","CA3470612057719971031_C1"
"CA3387911608820060707_A","CA3850212028020041006_C1"
"CA3387911608820060707_A","CA4090212304019870830_C1"
"CA3387911608820060707_A","CA3331611676519890410_C1"
"CA3387911608820060707_A","CA4192312065019840813_C1"
"CA3387911608820060707_A","CA4190312084820010809_C1"
"CA3387911608820060707_A","CA3576511828619870830_C1"
"CA3387911608820060707_A","CA3655211908319901008_C1"
"CA3387911608820060707_A","CA3976912001319850708_C1"
"CA3387911608820060707_A","CA3947712308520080621_C1"
"CA3387911608820060707_A","CA3898712265419920920_C1"
"CA3387911608820060707_A","CA3855712103319960802_C1"
"CA3387911608820060707_A","CA4042012031420010808_C1"
"CA3387911608820060707_A","CA3915612338320080704_C1"
"CA3387911608820060707_A","CA3607412018819840329_C1"
"CA3387911608820060707_A","CA4075212115820020926_C1"
"CA3387911608820060707_A","CA3623712057320040711_C1"
"CA3387911608820060707_A","CA3694211921919870801_C1"
"CA3387911608820060707_A","CA4030412219519990823_C1"
"CA3387911608820060707_A","CA4179312283119870830_C1"
"CA3388411764320150419_A","CA3525911502319940628_C1"
"CA3388411764320150419_A","CA4035712344220150731_C1"
"CA3388411764320150419_A","CA3968312107719870831_C1"
"CA3388411764320150419_A","CA3365811690720100717_C1"
"CA3388411764320150419_A","CA3531111866520030617_C1"
"CA3388411764320150419_A","CA4065712187419880917_C1"
"CA3388411764320150419_A","CA3692411971419970519_C1"
"CA3388411764320150419_A","CA3601111879719850712_C1"
"CA3388411764320150419_A","CA3600012102719870707_C1"
"CA3388411764320150419_A","CA4034212258719900809_C1"
"CA3388411764320150419_A","CA3801412057319960812_C1"
"CA3388411764320150419_A","CA3888612004020070623_C1"
"CA3388411764320150419_A","CA3814611990020030720_C1"
"CA3388411764320150419_A","CA3274911631019920719_C1"
"CA3388411764320150419_A","CA3583412025220120709_C1"
"CA3388411764320150419_A","CA3958112134720080804_C1"
"CA3388411764320150419_A","CA3939212114620100827_C1"
"CA3388411764320150419_A","CA4197112054520070710_C1"
"CA3388411764320150419_A","CA3837612016620120811_C1"
"CA3388411764320150419_A","CA3715011941919920813_C1"
"CA3394511674219950623_A","CA3976912001319850708_C1"
"CA3394511674219950623_A","CA3728011858420090718_C1"
"CA3394511674219950623_A","CA3695911862619850625_C1"
"CA3394511674219950623_A","CA3636912148720020716_C1"
"CA3394511674219950623_A","CA4096712232419990823_C1"
"CA3394511674219950623_A","CA3360811688220040717_C1"
"CA3394511674219950623_A","CA4003612349819900923_C1"
"CA3394511674219950623_A","CA3396111657819880704_C1"
"CA3394511674219950623_A","CA4197112054520070710_C1"
"CA3394511674219950623_A","CA4078712209120080621_C1"
"CA3394511674219950623_A","CA4030412219519990823_C1"
"CA3394511674219950623_A","CA3448712019620040605_C1"
"CA3394511674219950623_A","CA3801412057319960812_C1"
"CA3394511674219950623_A","CA3331611676519890410_C1"
"CA3394511674219950623_A","CA4139712116519870831_C1"
"CA3394511674219950623_A","CA3614911850520120601_C1"
"CA3394511674219950623_A","CA3589912013419840525_C1"
"CA3394511674219950623_A","CA4192312065019840813_C1"
"CA3394511674219950623_A","CA3601111879719850712_C1"
"CA3394511674219950623_A","CA3504012031719860830_C1"
"CA3396111657819880704_A","CA4170412201220090719_C1"
"CA3396111657819880704_A","CA4059212068919850708_C1"
"CA3396111657819880704_A","CA3626012031719840525_C1"
"CA3396111657819880704_A","CA3783112171619980504_C1"
"CA3396111657819880704_A","CA3536311779319980801_C1"
"CA3396111657819880704_A","CA3698611933819890723_C1"
"CA3396111657819880704_A","CA4162412008719990925_C1"
"CA3396111657819880704_A","CA3626912129019840628_C1"
"CA3396111657819880704_A","CA3365811690720100717_C1"
"CA3396111657819880704_A","CA3281011635519890621_C1"
"CA3396111657819880704_A","CA3981512008819990906_C1"
"CA3396111657819880704_A","CA3604211878120070706_C1"
"CA3396111657819880704_A","CA3436111726920070331_C1"
"CA3396111657819880704_A","CA3944512141720130816_C1"
"CA3396111657819880704_A","CA3814611990020030720_C1"
"CA3396111657819880704_A","CA4003612349819900923_C1"
"CA3396111657819880704_A","CA3861512212419880918_C1"
"CA3396111657819880704_A","CA3700411949520160730_C1"
"CA3396111657819880704_A","CA3344811666519940624_C1"
"CA3396111657819880704_A","CA3599412057519850706_C1"
"CA3396111720119960630_A","CA3608212045920160702_C1"
"CA3396111720119960630_A","CA3278611653420070912_C1"
"CA3396111720119960630_A","CA3700411949520160730_C1"
"CA3396111720119960630_A","CA3964512147619990823_C1"
"CA3396111720119960630_A","CA3504111860819900807_C1"
"CA3396111720119960630_A","CA3996312371720060924_C1"
"CA3396111720119960630_A","CA3935012076620080621_C1"
"CA3396111720119960630_A","CA4019412149120080621_C1"
"CA3396111720119960630_A","CA3644511863020141020_C1"
"CA3396111720119960630_A","CA3599211702520060705_C1"
"CA3396111720119960630_A","CA4083712302219870830_C1"
"CA3396111720119960630_A","CA3599412057519850706_C1"
"CA3396111720119960630_A","CA4036812200519980802_C1"
"CA3396111720119960630_A","CA3755011992320130616_C1"
"CA3396111720119960630_A","CA4170012150720030506_C1"
"CA3396111720119960630_A","CA4061112052020020712_C1"
"CA3396111720119960630_A","CA3281011635519890621_C1"
"CA3396111720119960630_A","CA3581011591620050722_C1"
"CA3396111720119960630_A","CA3944512141720130816_C1"
"CA3396111720119960630_A","CA4034312052019850807_C1"
"CA3398411985619990615_A","CA4162412008719990925_C1"
"CA3398411985619990615_A","CA3861512212419880918_C1"
"CA3398411985619990615_A","CA3413411831120070508_C1"
"CA3398411985619990615_A","CA3592012099119920604_C1"
"CA3398411985619990615_A","CA4090212304019870830_C1"
"CA3398411985619990615_A","CA3695911870020010730_C1"
"CA3398411985619990615_A","CA3783112171619980504_C1"
"CA3398411985619990615_A","CA3592511748620050718_C1"
"CA3398411985619990615_A","CA3541611826720060805_C1"
